text,label
"Subject: Feedback requested: New policy document

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #31796.",0
"Subject: Action Required: Update your billing information

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 6390.",1
"Subject: Crypto alert: Double your investments today

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 1403.",1
"Subject: Invoice payment overdue - Action required

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 2950.",1
"Subject: Happy Friday - Lunch plans?

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #56998.",0
"Subject: You have won a free gift card! Claim now

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 4628.",1
"Subject: Happy Friday - Lunch plans?

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #31465.",0
"Subject: IT Support: System upgrade password confirmation needed

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 6734.",1
"Subject: IT Support: System upgrade password confirmation needed

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 3122.",1
"Subject: Weekly Team Sync Meeting

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #79587.",0
"Subject: Your account has been suspended

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 7245.",1
"Subject: Expense report approved for trip

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #48667.",0
"Subject: URGENT: Verify your account immediately

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 3769.",1
"Subject: IT Support: System upgrade password confirmation needed

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 8055.",1
"Subject: Action Required: Update your billing information

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 6212.",1
"Subject: Confirm your password change request

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 8947.",1
"Subject: IT Support: System upgrade password confirmation needed

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 6636.",1
"Subject: Project Status Update - Phase 2

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #42741.",0
"Subject: Happy Friday - Lunch plans?

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #16613.",0
"Subject: System maintenance schedule: Friday 10 PM

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #32555.",0
"Subject: URGENT: Verify your account immediately

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 8945.",1
"Subject: Tech Talk: Intro to Machine Learning

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #66907.",0
"Subject: Happy Friday - Lunch plans?

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #45967.",0
"Subject: Invoice payment overdue - Action required

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 9767.",1
"Subject: Action Required: Update your billing information

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 8082.",1
"Subject: Tech Talk: Intro to Machine Learning

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #12371.",0
"Subject: Quarterly financial report review

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #83565.",0
"Subject: Weekly Team Sync Meeting

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #17749.",0
"Subject: Welcome to the team!

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #91568.",0
"Subject: Crypto alert: Double your investments today

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 6847.",1
"Subject: Expense report approved for trip

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #66397.",0
"Subject: Confirm your password change request

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 8675.",1
"Subject: You have won a free gift card! Claim now

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 4119.",1
"Subject: Feedback requested: New policy document

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #25394.",0
"Subject: Your account has been suspended

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 7241.",1
